#Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
705.2964355988303,-0.003568781814367644,-44.36789154836548,88.83791650034362
720.6674350959955,-0.003768343702699789,-44.14632642217569,88.91242240277735
736.3734251214223,-0.003786398329947022,-43.97591966069388,88.77671506187124
752.4217063489563,-0.003811158230992349,-43.75645396888117,88.96205671334512
768.819738560939,-0.003169111288309527,-43.58908409159105,88.96890244294737
785.5751441157645,-0.003513958570545692,-43.38741420513169,88.88025158152868
802.6957114910083,-0.003835889443629036,-43.19993681208815,88.70387728141033
820.1893989037758,-0.003267860638378684,-42.98719283148975,88.84138334945665
838.0643380099498,-0.003788866824884946,-42.79123569751602,88.83744404862537
856.3288376840561,-0.003079729498319476,-42.59453064067523,88.61077902193711
874.9913878815123,-0.003595229648768935,-42.36247636375939,88.79534759647828
894.0606635850415,-0.003420725773888178,-42.21740780069594,88.79278842438362
913.5455288371018,-0.003963713907692765,-41.98281213869595,88.64082262418616
933.4550408601847,-0.003314897555400508,-41.78255482508327,88.59855669219974
953.7984542669275,-0.003596468620882916,-41.58186664569797,88.73306122800383
974.5852253619578,-0.003016620013301229,-41.37643476407043,88.76292693128075
995.8250165375148,-0.00266177167165785,-41.15872061836211,88.5345736779864
1017.527700764845,-0.003170817164885678,-40.96121761570188,88.56816316114696
1039.703366183498,-0.003349438374368566,-40.77830350680394,88.59720806553787
1062.362320790633,-0.003278023375627229,-40.565930213199,88.54682022334023
1085.515097232521,-0.00317430404919217,-40.34046575792662,88.543347828587
1109.172457700478,-0.002451524507670777,-40.15289762385444,88.60539440936259
1133.345398933491,-0.002832014436354338,-39.94345737499894,88.47708903880833
1158.045157329874,-0.002706560845078157,-39.71690385776638,88.5187230622012
1183.283214170328,-0.002699725415930066,-39.50708783122835,88.42920111942855
1209.071300954821,-0.002720625674901831,-39.32613542573495,88.30106563548634
1235.421404855793,-0.002268963227761257,-39.05492426541247,88.33157131972644
1262.345774290189,-0.002404528138897712,-38.86830442017555,88.37145285840899
1289.856924612945,-0.002965888664410782,-38.65400675160792,88.32473908174521
1317.967643934542,-0.002005911078778481,-38.44427724956574,88.34938897219163
1346.690999065349,-0.002510861345348888,-38.20659809308111,88.27040310257325
1376.040341589526,-0.002668144435537725,-37.99605694447996,88.2227633227252
1406.029314071279,-0.002287198550391637,-37.75292603537202,88.31607248044918
1436.671856396394,-0.002440412257535661,-37.5175067162055,88.17002795418902
1467.982212251958,-0.002054519355506309,-37.30283070963206,88.31189451281791
1499.974935747314,-0.001472697280853673,-37.07409974485601,88.15740704696668
1532.66489817929,-0.001774700363040291,-36.81432679830395,88.17217623082153
1566.067294944893,-0.001531033694902163,-36.57066156433059,88.04451205698153
1600.197652604629,-0.00131794633041622,-36.32923291614196,88.13638820181751
1635.071836099783,-0.001862799333997441,-36.07567528385212,87.92263644312897
1670.706056126968,-0.001385414883916607,-35.8259058203563,87.90166688688382
1707.116876673419,-0.00112131580206296,-35.56457630616508,87.95610616200274
1744.321222716469,-0.00179617131242112,-35.309053296522,87.86814592982682
1782.336388090879,-0.001505670650856065,-35.03219811875107,87.79110990987317
1821.180043527565,-0.0009963684904606218,-34.78110134678816,87.6628425812748
1860.870244867577,-0.0007142643033128898,-34.49837771163497,87.76477916513193
1901.425441455043,-0.0001171780526296516,-34.22329654115968,87.66163609846006
1942.864484713057,-0.0003438882751993636,-33.93655372162867,87.56129217761485
1985.206636906452,-0.0004405080598799459,-33.63564697433723,87.44510663889977
2028.471580095553,-0.0001911986185869512,-33.34786351817692,87.4642346328442
2072.679425285059,-0.0001430508179145546,-33.05898494430498,87.36645384732763
2117.850721772319,-0.0004740098104176641,-32.7436830305316,87.2334125241789
2164.006466699336,-0.0002622758039926622,-32.40765784482011,87.21051344433465
2211.16811481295,-0.0004276418978246282,-32.09674427865679,87.12168324567406
2259.357588437726,-1.214757552742918e-05,-31.76261043979531,86.96825481914135
2308.597287666189,0.000712753555033855,-31.41905371646941,86.89876344939215
2358.910100771144,0.001445164458410077,-31.07034290266906,86.70745590509678
2410.319414844916,0.001941232955318983,-30.70613687208153,86.68452783075224
2462.84912667046,0.001708364087922193,-30.31338870183213,86.54035325743661
2516.523653829389,0.001465839559868553,-29.93015625018761,86.37606837226838
2571.367946052098,0.001310546767425704,-29.52896682559331,86.20478611573081
2627.407496815226,-0.0004021532458745495,-29.12087967169045,85.93045096690729
2684.668355191898,0.002220125728523712,-28.68295209964031,85.8009090475045
2743.177137960201,0.002852882787770581,-28.2277702451593,85.57956893621827
2802.961041975569,0.003308438174720326,-27.74037258203495,85.28090595618414
2864.047856812795,-0.003044100117497861,-27.22886830218116,84.95804557977358
2926.46597768356,0.002994170919792169,-26.68677635183275,84.64275795156163
2990.244418635489,0.004277093521096178,-26.10945337939214,84.22518156475434
3055.412826038857,0.004080611363893709,-25.48920382481575,83.77383170737812
3122.001492367224,0.001646068101321134,-24.8266758059121,83.15446294861832
3190.041370278392,0.005355485664484506,-24.08707701532884,82.45612153496768
3259.564087002253,0.005285617392942919,-23.27764370701273,81.60146943775931
3330.601959042186,0.002853302151535467,-22.36176876078954,80.42774258940011
3403.188007196859,0.005956997322065743,-21.31357639749641,78.9087502598304
3477.355971909411,-0.006229225364478362,-20.06603755819154,76.63721305315553
3553.140328951146,0.005805832866670024,-18.48334393209751,72.96880495986412
3630.576305447038,0.005787782063443336,-16.27148514259135,65.54430449156754
3709.699896250478,-0.001525595021520103,-12.93687469509281,44.49788554941796
3790.54788067491,0.002067540117814039,-11.06530003748256,14.65097992216074
3873.157839590081,-0.01420197376441731,-10.90697952573426,-6.227120950438788
3957.568172890907,0.003198555929580067,-11.34986943827805,-21.46003111275607
4043.818117347035,-0.003728576981525592,-12.02601998911772,-33.2610241237513
4131.947764841419,0.005733482876684114,-12.81427276901653,-42.76620748873246
4221.998081006375,0.00226117797253519,-13.67295533887659,-50.50951292962531
4314.010924265795,0.008528677863028208,-14.57305876478202,-56.86557135461474
4408.029065292349,0.004923709707438169,-15.49331027966686,-62.06013795509095
4504.096206888736,0.01021628323735865,-16.4144563594828,-66.30556066031059
4602.257004302224,0.004888497858379434,-17.3245300179747,-69.76946134982809
4702.557085981911,0.01227446520433199,-18.21849217916373,-72.57324454755289
4805.043074788374,0.001168686770116883,-19.08262069989274,-74.87279640245367
4909.762609665537,0.01293529982167668,-19.90578042482609,-76.75586700865099
5016.764367784865,0.00501910803458626,-20.69484077214472,-78.31968460622436
5126.098087172159,0.01432406014678973,-21.45266661157386,-79.60892526080852
5237.81458982745,0.01436881328940419,-22.1694500355161,-80.66147048856246
5351.965805348803,0.01388149234846623,-22.8504772363985,-81.56502156994438
5468.604795070927,0.01603540522475737,-23.4938123354921,-82.31567287910795
5587.785776729885,0.003866218027154998,-24.1200238927542,-82.99582043893182
5709.564149665314,0.01722964469533532,-24.70418494363396,-83.58203308049356
5833.99652057192,0.01783448075024762,-25.26619967088159,-84.07986554808258
5961.140729812164,0.013287096929981,-25.80296566725775,-84.50511631452143
6091.055878302428,0.01811276416244815,-26.31316693966493,-84.83677943195384
6223.802354985103,0.0183416067817506,-26.80326541293791,-85.22284898585707
6359.441864899411,0.01844741415206574,-27.28152701332519,-85.51986809927119
6498.037457863988,0.01997479805873349,-27.7353801578969,-85.77969511172954
6639.653557784564,0.01997864984932731,-28.17769591657601,-86.00399212419916
6784.35599260037,0.02028866622119617,-28.59351900878672,-86.26823653726591
6932.212024883181,0.02142663206039025,-28.98759298237762,-86.42377380750558
7083.290383103231,0.02234454358122132,-29.37969664749798,-86.69413050578189
7237.66129357652,0.01846747899707357,-29.76508444953288,-86.74878148080549
7395.396513108379,0.02325121891377577,-30.13497159431711,-86.96915133231114
7556.569362348448,0.02418887666749656,-30.48892060983169,-87.04222950020653
7721.254759872591,0.01558813929715644,-30.85518264902007,-87.2514760766276
7889.529257007574,0.02502337329291863,-31.19451387247555,-87.27441929845241
8061.471073414699,0.02576927159374368,-31.53339389577219,-87.41006771350516
8237.160133448957,0.02676251455509314,-31.86015972063066,-87.55247569472738
8416.678103310545,0.01735305081914863,-32.19846434414761,-87.60101723738444
8600.108429006077,0.0272972416270393,-32.49639075363382,-87.60917038333076
8787.536375137101,0.02798331092113025,-32.79843499265197,-87.79835261405292
8979.049064533969,0.02842177464629832,-33.09867713831974,-87.88151653300298
9174.735518753454,0.01820306967434413,-33.4018340616188,-88.05504747287972
9374.68669945898,0.02999666103050301,-33.68009183090075,-88.03137122183745
9578.995550702673,0.03089311186142631,-33.96976949632251,-88.16588971234474
9787.757042128884,0.0302256192559745,-34.23920002785764,-88.04582360155871
10001.06821311928,0.02754551210788903,-34.52933290814552,-88.3274457183183
10219.02821790004,0.03198060700813605,-34.81706582236041,-88.33146925924503
10441.73837163207,0.03168415743674582,-35.04303053375745,-88.38389597958555
10669.30219750568,0.01985099871429129,-35.32161518513382,-88.51227144044847
10901.82547486171,0.033102217222239,-35.58614784823574,-88.49869120796909
11139.4162883613,0.02708138834887054,-35.83111468927643,-88.54564316979837
11382.18507822728,0.03434269618648212,-36.09232436226826,-88.50378524915479
11630.24469158054,0.03536389150205682,-36.3463854105241,-88.70741012845366
11883.71043489514,0.02312938705433429,-36.62427991282806,-88.52280083645384
12142.70012759668,0.0358211394949049,-36.8226577128051,-88.67410700320272
12407.33415682873,0.03736032003635792,-37.05990170381337,-88.7773152365038
12677.73553341282,0.03348010946117663,-37.32387299032401,-88.75994286567911
12954.02994902806,0.03799555178712398,-37.53846233151285,-88.69532733659486
13236.3458346368,0.03639251438471263,-37.75742925344837,-88.84055993392155
13524.81442018377,0.0387872774485767,-38.0271559141869,-88.94229148795029
13819.56979559608,0.03913054939985194,-38.22702275318215,-89.01804958588099
14120.74897311283,0.03998729312493975,-38.41435896164155,-88.99684741207443
14428.49195097296,0.03026506247453608,-38.70949946566628,-88.93896308376775
14742.94177849117,0.04087041946029867,-38.8954042844635,-89.14176254331247
15064.24462255209,0.04024915078157025,-39.12326377695818,-88.87965549094272
15392.54983555352,0.03955450188736865,-39.31715702601953,-89.01498136099281
15728.01002483054,0.04107328643318305,-39.55062512895417,-89.23859601351535
16070.78112359247,0.03462306919300795,-39.77913005088933,-88.85398666120466
16421.02246340593,0.04279734322183894,-40.00697041091624,-88.89724065098572
16778.89684825753,0.02785160408705574,-40.25100640006022,-89.2073555209991
17144.57063023062,0.04309684313286924,-40.45018836955555,-89.18323575694438
17518.21378683135,0.0443456105759105,-40.64901544455651,-89.22022469496706
17900,0.03937913633557873,-40.83432187583617,-89.4007101247996
