#Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
51.26953125,5.399756138514202e-05,66.18992636506185,6.995986417564909e-05,141.7232248357682
52.490234375,6.255143763219645e-05,64.87053442542658,6.821702546010389e-05,1.178034755426416
53.7109375,5.916956221586434e-05,68.60327079864031,6.73286016392223e-05,66.54868829421598
54.931640625,4.359223255416292e-05,79.6774757600504,7.600612491228306e-05,99.85680452323554
56.15234375,3.290889450913422e-05,112.9254350701951,5.769043735329114e-05,120.7623073559688
57.373046875,5.096973862930603e-05,139.9480543579579,5.076001064768689e-05,147.3344834292737
58.59375,5.458516979688859e-05,151.3630883395942,1.29212202491151e-05,58.06473743948968
59.814453125,3.947585529862763e-05,158.8958300915199,5.709539146447831e-05,104.8285104577792
61.03515625,2.088277874693126e-05,175.5365458384058,9.621556069808021e-05,80.75576413817328
62.255859375,2.454894801882343e-05,87.41873627332807,0.0001405391739222042,80.81488458785618
63.4765625,4.12232031282695e-05,107.8039710863234,0.000145215842795429,84.98150558301418
64.697265625,3.44546985748065e-05,112.7881504881837,9.073375352782343e-05,94.61522585260663
65.91796875,2.12077032651186e-05,104.5184467951053,4.650092079017903e-05,131.448778710857
67.138671875,6.926734260141629e-06,53.19677914078076,3.441325198583116e-05,44.33045949111871
68.359375,8.181657729297997e-06,92.49634754154636,8.665758127754766e-05,87.16626636009322
69.580078125,1.49548080299399e-05,30.20760233923831,0.0001152070332649214,99.74829824866511
70.80078125,2.693107462441892e-05,30.60960844838588,0.0001716924766877667,106.0144187345226
72.021484375,4.625658071612976e-05,41.74417020607455,0.0002321570931282197,103.3998145362647
73.2421875,6.63975780668375e-05,44.13006041497298,0.0002502236459879102,96.62521287177238
74.462890625,8.457173667940278e-05,50.88554356186743,0.0002988005801702201,94.01888707336046
75.68359375,9.261041034186834e-05,51.21281449126689,0.0003381119932820599,99.26593047875761
76.904296875,9.475437300762034e-05,34.10559845487836,0.0002949195659686469,100.3400566597095
78.125,0.0001059896130932667,14.33942933753711,0.0002348055181760706,88.18856237183039
79.345703125,0.0001018104397684907,5.535546381295997,0.0002105031577509445,73.54359999998712
80.56640625,7.011816745610007e-05,10.3571498154012,0.0001897533061605703,63.32814100457703
81.787109375,3.775348215768098e-05,41.8975607526927,0.0001561320428902629,60.13887778456814
83.0078125,4.108430249056661e-05,95.7737909173796,0.0001445937523238456,74.26222316213166
84.228515625,5.861890727763362e-05,109.7790169947872,0.0001777366894623825,82.81085152958102
85.44921875,5.217847212937686e-05,97.05180902663128,0.000192558539695625,85.11185628716773
86.669921875,4.817020478246127e-05,60.91591141235081,0.0002155596518599389,78.80962030331335
87.890625,5.35578651338726e-05,51.96527854806958,0.0002714348588930473,66.55241684306849
89.111328125,5.311176699898524e-05,67.21725671268867,0.0002753533516792014,68.66346067213676
90.33203125,4.9973456533588e-05,77.76083127476377,0.0002229729470683462,76.23794418657616
91.552734375,4.221217024444592e-05,70.65002749350475,0.0001666819161876962,70.58775850590808
92.7734375,3.429145189612447e-05,43.75092767040876,9.391058866597552e-05,55.91343739364816
93.994140625,2.927519194550691e-05,169.2670105507745,3.406421258461776e-05,102.9343505161437
95.21484375,3.618498527431355e-05,125.669543185188,0.0001354495028063724,72.02994181332377
96.435546875,4.263305294936533e-05,83.80920162961066,0.0002018793708024252,72.49185808935715
97.65625,6.363990737304053e-05,42.58370385702345,0.0002532550039242527,72.95974329808786
98.876953125,8.853559954918472e-05,19.30699205109989,0.0002411900493333102,71.90200636578226
100.09765625,0.000100101998868974,5.95665314345198,0.0001377198537502843,74.42250054070108
101.318359375,9.993205453771289e-05,171.3282034210547,2.528540675289054e-05,40.76428715007074
102.5390625,9.302634661560816e-05,159.1674630207516,8.231657197447553e-05,117.1669589626365
103.759765625,7.347225157715061e-05,148.4102575822333,0.0001379523573001285,112.0551868611514
104.98046875,5.794116015482638e-05,121.8390886779754,0.0001708539872417414,113.0319597508901
106.201171875,5.441094891178973e-05,81.98550730246636,0.0001538808744888635,114.5288603806908
107.421875,5.862075841292733e-05,45.89243133480731,0.0001237320699275072,108.1493746366088
108.642578125,5.325874354899644e-05,42.83901889520817,0.0001684627662402894,103.4940114190024
109.86328125,3.570587450820989e-05,61.96073105710951,0.0002156214781988763,101.2740251350615
111.083984375,1.101473409104019e-05,114.3341823242301,0.0002324728981259782,101.2675449669748
112.3046875,3.376024538206863e-05,32.41378625501568,0.0002314449333406547,109.3779521292961
113.525390625,4.790519756156708e-05,60.66674029034745,0.0001593989589436259,115.0231022342561
114.74609375,5.302329571139368e-05,98.89583226589394,4.584967437503369e-05,139.2605827062327
115.966796875,5.549823632760493e-05,100.5615474048676,0.0001184012680155392,43.99589801974788
117.1875,5.847939538122979e-05,77.41428609539952,0.0002200886993299442,45.42242970502507
118.408203125,5.898116892530737e-05,51.7173388190164,0.0002572487540417387,41.64594066895185
119.62890625,7.229952131316219e-05,30.82052707005397,0.000277249195404738,27.44897952564166
120.849609375,7.341223747523735e-05,44.67027441117687,0.0002411763937999949,16.00142885326114
122.0703125,6.142423938603874e-05,82.64009164068825,0.0001558225777923504,17.52223025595195
123.291015625,5.304292395070656e-05,115.3642166366217,8.415816135487383e-05,28.90038100696515
124.51171875,4.332286045901524e-05,138.7214384550879,6.7926440564898e-06,87.7563885103793
125.732421875,2.960036423262824e-05,169.6130126985607,3.766337862450187e-05,20.70895457632631
126.953125,1.885823558454386e-05,64.76266068395945,3.639354094199729e-05,50.87142559606649
128.173828125,2.517793734209133e-05,138.6912146229169,6.09903065572227e-05,93.74830928486445
129.39453125,3.774733373098504e-05,179.7171009967074,8.165857258728413e-05,141.106887831788
130.615234375,5.609263524569591e-05,10.68226244387428,0.0001460502965393378,3.033617436083528
131.8359375,6.709361755645872e-05,10.81557885204623,0.0002009745665117108,12.40468877260885
133.056640625,7.762131695155908e-05,178.9056121526692,0.0002189493150542333,10.81404367100951
134.27734375,0.0001026801738736179,165.5872414326607,0.000212377496396096,8.960195305281447
135.498046875,0.0001193886495238768,153.6498194170655,0.000177928306206303,5.068157775753297
136.71875,0.0001225311636284053,137.0317325209112,0.0001470123907153312,160.5984388136382
137.939453125,0.0001068648746628541,116.6607692724924,0.0001566327154934564,127.8051830910837
139.16015625,9.677976927708884e-05,87.13103054165929,0.0001791435494171878,107.3949543279157
140.380859375,0.0001088174824639887,67.40082270750923,0.0002357089867264826,98.90319500199381
141.6015625,0.0001054244636668328,59.22012453408217,0.0002548321111155543,98.96203904171767
142.822265625,8.905450004014047e-05,58.8749270276423,0.00020412257987737,97.59795643103527
144.04296875,6.456909555704083e-05,68.23087519200182,0.0001328299025516751,84.66247862522189
145.263671875,3.915751622041164e-05,82.0543396005682,8.297443427955754e-05,42.20755103383299
146.484375,3.683833393515189e-05,90.17017979692444,0.0001017002745986896,21.3725114676624
147.705078125,4.193512568543925e-05,99.70088666153192,0.0001027184468761165,30.62522752692191
148.92578125,3.753318112006802e-05,100.6889320686032,8.785978678888053e-05,44.70192566252928
150.146484375,4.057446852151436e-05,75.49837194076923,0.0001057076321248306,59.50555330024407
151.3671875,4.181805683466683e-05,49.78049668370591,9.772619936583664e-05,56.2599704424712
152.587890625,4.217153858211603e-05,8.506467192621011,7.52408725624681e-05,13.535605000223
153.80859375,4.080044486397429e-05,164.6180998720081,8.583942998900716e-05,145.9870113471468
155.029296875,2.832137331736923e-05,113.0186554158138,0.0001220043519999014,104.7629220610123
156.25,4.539392599457782e-05,82.57926853162925,0.0001895614956452071,104.231863476366
157.470703125,5.367652492039098e-05,85.57644433418457,0.0002236298619097273,111.9167999582133
158.69140625,6.659894851107731e-05,95.15010973116922,0.0002310472751898921,117.0510185841882
159.912109375,8.230805139171212e-05,95.80289675191868,0.0002345554040387056,119.3038648125233
161.1328125,8.101341709494844e-05,85.92364318174289,0.0001976974346244232,107.8898189493208
162.353515625,6.595335895248089e-05,80.69159451712089,0.0001529671444318424,80.55993744431258
163.57421875,5.268926980162639e-05,63.66073241187535,0.0001449203056961584,44.72090270010072
164.794921875,6.695072186858741e-05,36.48853396512594,0.0001410900890040261,13.00277626397053
166.015625,6.99173724137639e-05,33.42911278972642,0.0001244747046743997,147.3526200485775
167.236328125,6.341153582808487e-05,42.4876214043562,0.0001191717219438575,123.4416837554735
168.45703125,7.088425164275108e-05,55.32733689960716,3.699827822620669e-05,134.3882829220184
169.677734375,6.819322542769172e-05,81.93297791611278,6.607583578003101e-05,129.2119050932369
170.8984375,6.863134652448801e-05,115.8151357232349,0.0001435089649976277,115.9486994243928
172.119140625,6.466629780407238e-05,135.6126274232376,0.0001847110971880161,88.71738466903987
173.33984375,5.195505671477636e-05,145.1172328725086,0.000206465009352333,56.9609674878665
174.560546875,3.497238194689661e-05,128.009144456381,0.0002753016439695942,34.86023882841867
175.78125,2.78520806609885e-05,86.94683519026532,0.0003460817533438583,23.91590767290195
177.001953125,2.981493253013665e-05,75.56576606073911,0.0003483015576892998,18.68236115299845
178.22265625,3.436049470819116e-05,79.6282880334052,0.0002937519504998049,20.13749432021792
179.443359375,3.973954013718313e-05,64.51853737284107,0.000250318773409393,21.44919027786058
180.6640625,4.600682529089939e-05,62.49700321883383,0.0002227204934186579,25.07323236421766
181.884765625,5.753606224014611e-05,78.2210372785036,0.0002036691104699792,41.8368615299125
183.10546875,6.991517190479103e-05,80.77669921512314,0.0001913618119106722,61.59795059551961
184.326171875,6.600436497133042e-05,90.14424325782851,0.0001849006364581139,89.89760298847408
185.546875,6.517164446647223e-05,107.2180727562464,0.0002280853289733627,118.5094693778579
186.767578125,6.208683769608679e-05,101.9718428616255,0.0002239292593811013,132.0712540516917
187.98828125,5.602376956366297e-05,87.00903314407198,0.0001568387875593469,134.0988472267358
189.208984375,6.488132486638347e-05,72.88675839082656,0.0001011760663213408,116.6495089443794
190.4296875,8.011270760881226e-05,60.18414129586026,6.349891172776216e-05,72.29436798976768
191.650390625,8.22851306754905e-05,58.10250580816489,9.344459795175428e-05,36.14080376837691
192.87109375,7.431852671343111e-05,67.11966362496089,0.0001388403382753771,54.06442398321763
194.091796875,5.54718495693605e-05,69.54016778403108,0.000205268603628975,69.02777865593113
195.3125,4.400876474506632e-05,75.58578866645904,0.0002783269602456059,68.55353272669653
196.533203125,4.949562973997294e-05,90.66326945531365,0.0002626663996440847,67.81943927031314
197.75390625,4.127914826113501e-05,71.07822653850606,0.0001989388751425897,65.40778215705907
198.974609375,4.666275291902274e-05,28.21761902346306,0.0001628994812152853,69.58626897673764
200.1953125,4.405288159456163e-05,21.7244600915988,0.0001342991643002259,100.2636078920442
201.416015625,2.797056254538405e-05,12.28878344207072,0.0001712991322186989,114.8327238276503
202.63671875,2.595885711758913e-05,142.434264064609,0.0002294850740262132,108.4144964238441
203.857421875,3.440908989557441e-05,105.3893420685886,0.0002595190737493925,109.519441597734
205.078125,4.038425008882028e-05,102.3553984027588,0.0002585537832937108,111.2496306115645
206.298828125,4.728143464762294e-05,118.7499489399399,0.0002377495322847531,107.2499655461635
207.51953125,4.467158591814657e-05,120.4631315944868,0.0002120891834169492,97.33401179713759
208.740234375,2.371901792679997e-05,110.1630725913638,0.0002068284822024472,88.00708943139004
209.9609375,4.516534848297151e-06,103.5560559203806,0.0002169060942171036,80.2898326914769
211.181640625,2.045312687603016e-05,60.72315217842255,0.0002030138769298476,56.04598994091478
212.40234375,4.706851171565134e-05,15.07024421895152,0.0002059056945905852,13.17184982353194
213.623046875,8.989613649154548e-05,4.767722118165335,0.000251691283716338,172.7012562930819
214.84375,0.0001184667346717043,3.186868943883251,0.0002825895205632139,170.0837892653336
216.064453125,0.0001179217712347451,4.727146282329952,0.0002546552096350631,167.1295663961176
217.28515625,9.445171389892691e-05,12.93630016192594,0.000159698704399287,175.4868871194871
218.505859375,7.596173334851683e-05,28.64086324502465,0.0001067822252084528,32.14922402275079
219.7265625,7.736281902347622e-05,44.43718665644427,0.0001232889066346343,54.54187762425737
220.947265625,7.685680283854767e-05,51.14451316424871,0.0001480646169175298,51.15626570855169
222.16796875,6.371609619543362e-05,59.38552407445442,0.0001612333271901761,43.29169471980683
223.388671875,5.35104205909874e-05,83.63868733964213,0.0001378267862553315,43.30567470085654
224.609375,3.68485538464246e-05,111.0235016239847,7.589498981280149e-05,34.62689489542282
225.830078125,1.893541166145072e-05,11.14867758146779,6.547801215195662e-05,155.4873501639888
227.05078125,2.960653741035747e-05,64.70247856694434,0.0001302469276017543,144.1410835673455
228.271484375,3.415599418442233e-05,107.6149773500179,0.000211130120486435,151.5902542717908
229.4921875,4.807062669301608e-05,124.9804019226079,0.0002710089534580295,160.3300313869624
230.712890625,4.580696226842835e-05,112.0432126504364,0.000273926288559594,170.7616082817217
231.93359375,4.12550322729216e-05,91.595241093382,0.0002333428092897573,5.471563783607383
233.154296875,5.094937790547744e-05,90.69280721366368,0.0001904635212868486,27.03226625555162
234.375,6.870363876767203e-05,104.3477415102843,0.0001745721968652712,44.02746681065091
235.595703125,7.377891192976403e-05,120.4773163709855,0.0001534629502740808,52.83850591779555
236.81640625,6.227964186434877e-05,136.4121346848501,0.0001150724564122925,64.03445206433111
238.037109375,4.09571313096635e-05,148.7006721677374,7.417021278242267e-05,64.64761887521931
239.2578125,1.341924871537142e-05,177.2190056219142,7.255613750526869e-05,57.7045483911265
240.478515625,7.687813232707489e-06,119.1034699120439,0.0001020300524905707,84.86860971801624
241.69921875,5.962714927518868e-06,175.1879145648537,0.0001002865160685777,106.1006139296373
242.919921875,1.333156204080058e-05,64.20276187630098,5.382213312348468e-05,117.1267250064052
244.140625,4.022203330690366e-05,53.22343809955885,1.621494433206164e-05,140.9835014159119
245.361328125,5.264779639628105e-05,49.54087515319632,5.057859827671973e-05,114.0894171709077
246.58203125,6.166963825347809e-05,54.97672033906919,0.0001093150231564524,137.1564156228726
247.802734375,6.56310682796187e-05,49.20199895477575,0.0001333991478315854,163.5546150781173
249.0234375,5.528847089936674e-05,21.7687288703404,0.0001256132100486725,2.119584774601753
250.244140625,4.876999561490565e-05,168.0882082167423,8.263672720949206e-05,49.19752802891487
251.46484375,4.135562076004176e-05,154.6756357303237,0.0001439173905227805,109.2621963494043
252.685546875,3.337704288875996e-05,155.8826011778938,0.0001980829840868004,127.3081652175893
253.90625,1.265365104129534e-05,128.4001910718988,0.000205853212240513,134.8858011481757
255.126953125,2.918768831377399e-05,0.9710777813469963,0.0001635471176741541,136.612503869335
256.34765625,4.47303349634985e-05,173.3014603828792,4.467447509928299e-05,152.4437237243724
257.568359375,4.898530560325332e-05,171.7620903540682,9.195340424036048e-05,144.1448647621171
258.7890625,4.703492722531343e-05,168.3542657084739,0.0001918404781853474,158.7590686337651
260.009765625,1.441095752339367e-05,7.645124473686894,0.0002366494628152427,158.5366519995235
261.23046875,2.869703174613132e-05,147.3705134030584,0.0002020440481913222,155.7951955589462
262.451171875,4.67994376364452e-05,152.5142471731284,8.751968232816372e-05,158.709283857019
263.671875,5.054400806433118e-05,141.4187883046569,2.660393785728446e-05,153.5861995121126
264.892578125,4.33575940693429e-05,127.0482186613619,9.351778518904928e-05,160.2342207022344
266.11328125,2.991690021854551e-05,122.166924459291,0.000134783548730866,156.2916852888927
267.333984375,2.335533617702109e-05,114.2724727854959,0.0001098565398231957,149.1385431781722
268.5546875,3.503043521378222e-05,90.05038582708649,4.745193212528604e-05,160.7303245619159
269.775390625,5.425922988068503e-05,89.0852638704482,3.49581792466026e-05,16.28406905514005
270.99609375,6.327532390210401e-05,92.09591063080633,1.69095924363414e-05,163.729276395135
272.216796875,6.987757582566984e-05,91.43534871617472,2.107005926730952e-05,71.18163529645112
273.4375,7.611310938680058e-05,98.9116617039092,3.659537734188067e-05,13.05720614756783
274.658203125,7.021616322800283e-05,101.23479624744,6.311275450208622e-05,155.7476176635133
275.87890625,5.945629695975524e-05,88.23405906512569,7.076747469300632e-05,125.7193974203386
277.099609375,5.264574567998267e-05,82.45563451654006,0.0001028632866170209,117.9310661316269
278.3203125,4.037882856351141e-05,79.20791526803288,0.0001370512367732517,123.5404284434824
279.541015625,1.318612820367498e-05,95.58717836725229,0.0001068231871174742,133.2515955491183
280.76171875,4.084921886062974e-05,31.0904643284207,8.433547110300341e-05,156.3909267555789
281.982421875,7.596901154613479e-05,34.06173274617438,8.683811828492386e-05,145.7794778184518
283.203125,8.289441207093392e-05,39.67236805329487,8.584683289935326e-05,112.3709417774284
284.423828125,7.251638477403751e-05,40.83140054943603,0.0001452335657232923,97.08758797124486
285.64453125,5.894487331400921e-05,27.03395878199843,0.0002470399423252784,102.2292939330929
286.865234375,5.3986926998873e-05,6.918464659369855,0.0003038476690897901,113.2032308502998
288.0859375,6.003626611892805e-05,163.3476471129576,0.0003255420930358071,126.3150106599262
289.306640625,6.38320196585903e-05,158.889273822611,0.0002914017991434211,139.6610434749469
290.52734375,5.493988071836392e-05,1.482177321672616,0.000221820452308806,161.9493880445144
291.748046875,5.229858726001908e-05,36.6955905962086,0.000169235589733321,1.252252036851812
292.96875,5.696058420438768e-05,75.66797270041975,7.300067320001661e-05,28.47317832202159
294.189453125,5.81472493769183e-05,101.1892822373602,4.787926292347435e-05,122.755070325784
295.41015625,3.673920571452106e-05,122.7775466738131,3.224971865623291e-05,165.431055105603
296.630859375,2.664499620222519e-05,9.161542763024768,2.403785322132691e-05,35.77580534635479
297.8515625,5.05278870984489e-05,57.53262886448803,7.943714557357088e-06,148.0490271583906
299.072265625,7.717119368194637e-05,80.09774738440677,6.072696261071434e-05,3.889252492627953
300.29296875,9.051288153038621e-05,89.84351589094625,7.875489066128562e-05,162.7750698784798
301.513671875,9.08963442860852e-05,94.62420890114373,9.235190833743563e-05,128.8551053638577
302.734375,8.019873406910623e-05,96.28375905192991,0.0001029723578005213,120.0267245774685
303.955078125,5.957887523976399e-05,90.59724783476022,8.939946249972162e-05,120.1692274573539
305.17578125,4.475076061169826e-05,74.12286697230019,0.0001004582139611898,121.5388468043649
306.396484375,3.391244197436475e-05,55.64576053285237,0.0001044007380010953,142.472500536425
307.6171875,3.377587198879756e-05,25.54386136472571,6.120999152845518e-05,179.8365903092993
308.837890625,5.006455514747781e-05,20.20719143560666,3.630832558012427e-05,62.75226141281654
310.05859375,4.532519776861803e-05,10.00289276854624,7.226740275581948e-05,60.4550038530905
311.279296875,4.590964898989145e-05,146.571655804583,0.0001040140994575975,66.0978630254415
312.5,5.607155316440625e-05,134.1601455940909,7.650377416521057e-05,82.40664042354678
313.720703125,4.716812713699514e-05,133.3455465271507,2.736703627717595e-05,97.86184840059353
314.94140625,3.274335256852301e-05,138.8729588975793,3.282847393051678e-05,26.11359896589726
316.162109375,2.117008090467418e-05,8.018007752195349,8.3694911485802e-05,31.41905453846331
317.3828125,3.166555539407414e-05,63.68422492826579,7.189914319980013e-05,35.56545133697433
318.603515625,4.480203539664967e-05,78.97503761135006,2.238621605622714e-05,99.50551862731477
319.82421875,4.558331150456445e-05,91.04083431755176,6.374047318239863e-05,179.406784869834
321.044921875,3.000581311312138e-05,94.23164544167399,0.0001181544326726714,15.90766217313873
322.265625,2.199918873904218e-05,45.42980875044609,0.0001014311888344312,25.93716027068286
323.486328125,3.096991732796627e-05,26.96838367719609,2.459325526745822e-05,79.785317393407
324.70703125,3.478107272442701e-05,26.02352112642022,6.7755855280677e-05,23.20851488365349
325.927734375,3.507171209502078e-05,40.56729299422949,0.0001587701611716633,47.34146191508747
327.1484375,4.177464191849925e-05,66.95715628360877,0.0002443151985454599,62.7156323852761
328.369140625,4.96498208920222e-05,82.39181251136334,0.0002947717817971476,77.35863888208772
329.58984375,4.594788818739506e-05,93.59000040943876,0.0002850910683449673,88.67563506136229
330.810546875,3.106808036282387e-05,93.26016250489211,0.0002167338161085659,100.1278458249581
332.03125,1.305147864646503e-05,90.39487192972048,0.000153502785039128,115.6722810073694
333.251953125,1.341623886813707e-05,22.46565535183534,0.0001067926384014632,128.0360126369204
334.47265625,2.7918346779448e-05,54.00698739356872,4.234887161488971e-05,82.18761268254833
335.693359375,3.96082258460745e-05,97.05514122499005,9.174473184772245e-05,14.6799719194887
336.9140625,5.008369381847779e-05,121.7476568618611,0.0001069986661045666,22.08655188160014
338.134765625,4.303682966102963e-05,145.871851346291,0.0001223370792566858,33.74782448390327
339.35546875,3.745619562153384e-05,162.7900386166726,0.0001021673667497577,15.62125694445686
340.576171875,1.790134179048049e-05,2.265360819279574,6.541711429634097e-05,129.2977385213682
341.796875,2.107868316595502e-05,128.5521388581935,5.464881418788736e-05,76.00575588432515
343.017578125,3.975106098972928e-05,169.9058385851756,4.91518064505944e-05,56.25121168194351
344.23828125,5.243141805593864e-05,8.244664788279833,0.0001080656309384458,56.07321430263603
345.458984375,5.429675961523386e-05,4.088915254692163,0.000183213606530278,34.78095485321362
346.6796875,4.500553537417178e-05,179.9286619069092,0.0002297964621542687,23.16923722290632
347.900390625,1.707883068568663e-05,16.34687674737517,0.0002470273551656317,27.96404844806056
349.12109375,2.361656867892102e-05,161.4083551323216,0.0002354606006524566,26.49681221450964
350.341796875,4.785579115239851e-05,161.5855086342193,0.0001688353743283362,15.10294825661861
351.5625,5.775891558078747e-05,154.8968151537816,8.314318133731977e-05,0.5566704981980363
352.783203125,4.689812944165937e-05,175.9459322976558,4.47381735700285e-05,84.53655208040726
354.00390625,3.35171331303931e-05,49.02305982024287,0.0001183784478472624,38.89988864733581
355.224609375,3.057066888099113e-05,89.64750557518848,0.0001254467914794705,13.72149481084371
356.4453125,3.190613663517422e-05,91.7354902358192,9.157278851811596e-05,168.1969543724965
357.666015625,2.333372917121523e-05,77.45149388100226,8.422063816334499e-05,136.138712208348
358.88671875,1.315328174821422e-05,1.261413182933246,0.0001223552866684685,98.42247398457413
360.107421875,2.02977225724299e-05,154.6102307169675,0.0001201198191481089,82.41121286379125
361.328125,1.268602302370193e-05,1.381210542972276,7.460394367849463e-05,100.6828462653189
362.548828125,1.679818798340384e-05,86.23939642477612,4.49536841434794e-05,100.2261891929166
363.76953125,3.056967727525343e-05,103.0573674681602,2.562440083970845e-05,16.58897622277319
364.990234375,4.148522385862667e-05,91.38101886154799,1.877481960563142e-05,101.8106032193604
366.2109375,5.490972696961195e-05,71.9352482089712,7.417244699678131e-05,88.21039284711722
367.431640625,6.719081237642554e-05,54.27653570187597,0.0001700298421954326,79.97363796214081
368.65234375,7.718157614549114e-05,39.29064207099177,0.0002222478202539399,62.58088296587395
369.873046875,8.061123823605678e-05,31.13706119540079,0.000234633662888143,49.30668404559906
371.09375,7.305529096577176e-05,32.35342495199078,0.0002238475415402408,34.83770496359354
372.314453125,6.158092308928906e-05,37.02858481424705,0.0001769941956144556,9.507463007589761
373.53515625,5.967293156491686e-05,40.97814040074755,0.0001567038576698848,156.061874119583
374.755859375,6.192020096027388e-05,45.34076367462493,0.0001524676275799351,140.6826628873681
375.9765625,7.357152860008348e-05,54.28511477845703,8.574001152316049e-05,148.7599690467514
377.197265625,9.992139268480613e-05,58.51596796331094,4.767281142076767e-05,16.87821587370764
378.41796875,0.000106474807444154,56.13676877004377,6.738644906175067e-05,21.56205345835247
379.638671875,9.679361262954592e-05,52.83942152106977,0.0001064105248701764,27.73811603822852
380.859375,7.749757751153825e-05,44.49294216618961,0.0001268132181651811,17.1492205451161
382.080078125,3.443309603430882e-05,15.45843081396784,0.0001527465703728557,170.6154567215108
383.30078125,3.314712177002084e-05,103.4300540383266,0.0001625331981597106,164.5094074533611
384.521484375,5.287059640280279e-05,93.41827971801769,0.0001135141870006322,167.6119587366833
385.7421875,5.774260451841329e-05,85.40607647899753,3.863434552717086e-05,173.0326826253626
386.962890625,5.364557765262799e-05,73.51885275668293,4.783701220309951e-05,162.1842591449021
388.18359375,3.081008597069437e-05,88.74375556871806,0.0001029420117482072,165.5995677517481
389.404296875,3.427246105353071e-05,160.1001633184133,8.479204122290703e-05,165.4724476561052
390.625,4.7898685913966e-05,169.6461537315321,4.956341119829357e-05,138.4641918473918
391.845703125,4.83443752570722e-05,172.8560336593212,5.825163436323978e-05,94.31210557146812
393.06640625,5.671644910944464e-05,2.156525726762058,7.86936359607744e-05,77.3818573019761
